Date,Close
2/1/2020,21500
3/1/2020,21275
6/1/2020,21575
7/1/2020,21250
8/1/2020,21550
9/1/2020,21325
10/1/2020,22250
13/01/2020,23050
14/01/2020,22700
15/01/2020,22000
16/01/2020,21900
17/01/2020,21775
20/01/2020,21500
21/01/2020,21075
22/01/2020,20600
23/01/2020,20350
24/01/2020,20200
27/01/2020,19925
28/01/2020,19875
29/01/2020,20025
30/01/2020,19975
31/01/2020,19200
3/2/2020,19075
4/2/2020,18775
5/2/2020,18750
6/2/2020,18700
7/2/2020,18800
10/2/2020,18275
11/2/2020,18025
12/2/2020,17700
13/02/2020,17625
14/02/2020,18325
17/02/2020,18350
18/02/2020,18350
19/02/2020,18475
20/02/2020,18425
21/02/2020,18225
24/02/2020,17900
25/02/2020,18275
26/02/2020,18000
27/02/2020,17575
28/02/2020,16600
2/3/2020,16675
3/3/2020,17650
4/3/2020,18500
5/3/2020,18025
6/3/2020,17300
9/3/2020,15800
10/3/2020,16525
11/3/2020,16300
12/3/2020,15200
13/03/2020,15600
16/03/2020,14525
17/03/2020,13525
18/03/2020,13400
19/03/2020,12600
20/03/2020,14850
23/03/2020,13825
24/03/2020,13975
26/03/2020,15025
27/03/2020,15500
30/03/2020,14425
31/03/2020,16900
1/4/2020,16625
2/4/2020,16900
3/4/2020,17150
6/4/2020,18000
7/4/2020,17600
8/4/2020,17500
9/4/2020,17125
13/04/2020,17550
14/04/2020,18250
15/04/2020,17725
16/04/2020,16625
17/04/2020,17325
20/04/2020,17300
21/04/2020,16400
22/04/2020,16250
23/04/2020,16200
24/04/2020,16225
27/04/2020,16400
28/04/2020,15550
29/04/2020,15600
30/04/2020,16300
4/5/2020,15525
5/5/2020,15200
6/5/2020,15300
8/5/2020,15825
11/5/2020,15725
12/5/2020,15500
13/05/2020,15275
14/05/2020,15000
15/05/2020,14250
18/05/2020,14150
19/05/2020,14500
20/05/2020,14600
26/05/2020,15075
27/05/2020,14950
28/05/2020,15100
29/05/2020,15700
2/6/2020,16375
3/6/2020,17075
4/6/2020,17000
5/6/2020,17100
8/6/2020,17550
9/6/2020,17775
10/6/2020,17225
11/6/2020,16450
12/6/2020,16450
15/06/2020,16125
16/06/2020,16950
17/06/2020,17700
18/06/2020,17650
19/06/2020,17850
22/06/2020,16900
23/06/2020,16575
24/06/2020,16725
25/06/2020,16475
26/06/2020,16475
29/06/2020,16700
30/06/2020,16550
1/7/2020,17000
2/7/2020,17150
3/7/2020,17150
6/7/2020,17225
7/7/2020,17325
8/7/2020,18450
9/7/2020,18450
10/7/2020,17925
13/07/2020,18500
14/07/2020,18325
15/07/2020,18250
16/07/2020,18325
17/07/2020,18450
20/07/2020,18400
21/07/2020,19325
22/07/2020,20000
23/07/2020,20075
24/07/2020,19450
27/07/2020,21000
28/07/2020,21600
29/07/2020,21500
30/07/2020,21350
3/8/2020,20450
4/8/2020,20450
5/8/2020,21525
6/8/2020,23775
7/8/2020,24700
10/8/2020,24775
11/8/2020,24275
12/8/2020,23525
13/08/2020,23300
14/08/2020,23075
18/08/2020,23600
19/08/2020,23475
24/08/2020,23000
25/08/2020,23550
26/08/2020,23250
27/08/2020,23525
28/08/2020,23425
31/08/2020,23000
1/9/2020,23500
2/9/2020,23350
3/9/2020,23400
4/9/2020,23100
7/9/2020,23150
8/9/2020,23150
9/9/2020,22650
10/9/2020,21400
11/9/2020,22925
14/09/2020,23000
15/09/2020,23875
16/09/2020,24025
17/09/2020,23400
18/09/2020,23800
21/09/2020,23600
22/09/2020,22825
23/09/2020,23150
24/09/2020,22875
25/09/2020,23200
28/09/2020,22575
29/09/2020,22650
30/09/2020,22800
1/10/2020,22775
2/10/2020,22675
5/10/2020,22325
6/10/2020,22625
7/10/2020,22275
8/10/2020,22600
9/10/2020,22400
12/10/2020,22500
13/10/2020,22500
14/10/2020,22475
15/10/2020,21700
16/10/2020,21875
19/10/2020,22050
20/10/2020,22275
21/10/2020,22275
22/10/2020,22150
23/10/2020,21925
26/10/2020,21725
27/10/2020,21125
2/11/2020,20450
3/11/2020,20900
4/11/2020,20600
5/11/2020,20875
6/11/2020,20975
9/11/2020,20875
10/11/2020,20650
11/11/2020,21450
12/11/2020,21100
13/11/2020,21125
16/11/2020,21250
17/11/2020,21050
18/11/2020,21000
19/11/2020,21500
20/11/2020,21300
23/11/2020,22100
24/11/2020,22425
25/11/2020,24225
26/11/2020,24500
27/11/2020,24725
30/11/2020,23000
1/12/2020,24175
2/12/2020,26000
3/12/2020,26100
4/12/2020,26500
7/12/2020,26975
8/12/2020,26775
10/12/2020,26025
11/12/2020,26150
14/12/2020,27400
15/12/2020,26575
16/12/2020,27175
17/12/2020,27125
18/12/2020,26625
21/12/2020,28275
22/12/2020,26450
23/12/2020,26075
28/12/2020,26925
29/12/2020,26500
30/12/2020,26600
4/1/2021,26650
5/1/2021,26300
6/1/2021,25800
7/1/2021,26800
8/1/2021,27275
11/1/2021,26550
12/1/2021,26225
13/01/2021,26200
14/01/2021,26300
15/01/2021,26200
18/01/2021,26700
19/01/2021,25925
20/01/2021,25975
21/01/2021,25900
22/01/2021,25175
25/01/2021,24250
26/01/2021,23950
27/01/2021,23400
28/01/2021,23875
29/01/2021,22850
1/2/2021,23850
2/2/2021,22575
3/2/2021,22450
4/2/2021,22350
5/2/2021,23100
8/2/2021,24325
9/2/2021,23525
10/2/2021,23475
11/2/2021,23500
15/02/2021,23250
16/02/2021,23100
17/02/2021,22850
18/02/2021,22975
19/02/2021,23075
22/02/2021,23250
23/02/2021,23125
24/02/2021,22550
25/02/2021,23650
26/02/2021,22550
1/3/2021,22950
2/3/2021,22900
3/3/2021,22775
4/3/2021,22350
5/3/2021,21800
8/3/2021,23325
9/3/2021,22525
10/3/2021,21200
12/3/2021,21225
15/03/2021,21100
16/03/2021,21175
17/03/2021,21050
18/03/2021,21700
19/03/2021,21875
22/03/2021,21625
23/03/2021,21450
24/03/2021,21100
25/03/2021,21350
26/03/2021,21900
29/03/2021,21800
30/03/2021,21500
31/03/2021,22125
1/4/2021,22175
5/4/2021,22200
6/4/2021,22325
7/4/2021,22325
8/4/2021,22575
9/4/2021,22725
12/4/2021,21425
13/04/2021,22525
14/04/2021,22250
15/04/2021,21700
16/04/2021,22075
19/04/2021,22200
20/04/2021,22000
21/04/2021,22475
22/04/2021,21550
23/04/2021,21600
26/04/2021,21550
27/04/2021,21600
28/04/2021,21425
29/04/2021,21375
30/04/2021,21175
3/5/2021,20950
4/5/2021,21575
5/5/2021,22175
6/5/2021,21800
7/5/2021,21750
10/5/2021,21750
11/5/2021,21450
17/05/2021,21425
18/05/2021,21900
19/05/2021,21875
20/05/2021,22025
21/05/2021,21675
24/05/2021,21200
25/05/2021,21500
27/05/2021,21650
28/05/2021,21825
31/05/2021,22550
2/6/2021,23775
3/6/2021,23650
4/6/2021,23525
7/6/2021,22975
8/6/2021,23425
9/6/2021,23375
10/6/2021,22600
11/6/2021,22975
14/06/2021,22500
15/06/2021,22050
16/06/2021,22650
17/06/2021,22000
18/06/2021,22775
21/06/2021,21600
22/06/2021,21625
23/06/2021,21100
24/06/2021,21300
25/06/2021,21350
28/06/2021,20400
29/06/2021,20250
30/06/2021,20250
1/7/2021,20325
2/7/2021,20400
5/7/2021,20225
6/7/2021,20750
7/7/2021,20375
8/7/2021,20050
9/7/2021,19500
12/7/2021,19475
13/07/2021,19025
14/07/2021,18600
15/07/2021,19225
16/07/2021,19300
19/07/2021,19100
21/07/2021,19050
22/07/2021,20125
23/07/2021,19750
26/07/2021,20200
27/07/2021,20000
28/07/2021,19775
29/07/2021,19750
30/07/2021,19550
2/8/2021,19300
3/8/2021,19150
4/8/2021,18925
5/8/2021,18900
6/8/2021,18900
9/8/2021,18700
10/8/2021,19000
12/8/2021,20700
13/08/2021,20650
16/08/2021,20175
18/08/2021,19725
19/08/2021,19300
20/08/2021,19000
23/08/2021,19025
24/08/2021,18825
25/08/2021,19125
26/08/2021,19275
27/08/2021,19475
30/08/2021,20000
31/08/2021,20075
1/9/2021,20050
2/9/2021,20325
3/9/2021,21375
6/9/2021,21750
7/9/2021,21550
8/9/2021,20900
9/9/2021,21800
10/9/2021,21225
13/09/2021,20875
14/09/2021,21400
15/09/2021,21650
16/09/2021,21650
17/09/2021,20500
20/09/2021,20575
21/09/2021,20600
22/09/2021,20875
23/09/2021,21075
24/09/2021,22075
27/09/2021,22875
28/09/2021,24000
29/09/2021,25500
30/09/2021,26000
1/10/2021,26000
4/10/2021,27100
5/10/2021,26100
6/10/2021,26525
7/10/2021,25900
8/10/2021,26125
11/10/2021,26350
12/10/2021,26275
13/10/2021,26225
14/10/2021,25700
15/10/2021,25500
18/10/2021,26300
19/10/2021,25650
21/10/2021,24700
22/10/2021,23700
25/10/2021,24000
26/10/2021,24500
27/10/2021,24500
28/10/2021,23000
29/10/2021,23550
1/11/2021,23600
2/11/2021,23000
3/11/2021,22325
4/11/2021,22400
5/11/2021,22400
8/11/2021,23150
9/11/2021,23050
10/11/2021,22550
11/11/2021,22375
12/11/2021,22800
15/11/2021,22275
16/11/2021,22425
17/11/2021,22975
18/11/2021,22775
19/11/2021,22675
22/11/2021,23000
23/11/2021,22650
24/11/2021,22450
25/11/2021,22850
26/11/2021,21800
29/11/2021,21825
30/11/2021,21350
1/12/2021,22025
2/12/2021,23225
3/12/2021,22700
6/12/2021,22450
7/12/2021,23000
8/12/2021,22350
9/12/2021,22325
10/12/2021,23000
13/12/2021,22025
14/12/2021,22000
15/12/2021,21700
16/12/2021,21825
17/12/2021,21725
20/12/2021,21300
21/12/2021,22025
22/12/2021,21800
23/12/2021,22225
24/12/2021,22150
27/12/2021,22025
28/12/2021,22950
29/12/2021,22800
30/12/2021,22150
3/1/2022,21825
4/1/2022,21925
5/1/2022,21950
6/1/2022,21725
7/1/2022,22175
10/1/2022,21800
11/1/2022,21750
12/1/2022,22100
13/01/2022,22675
14/01/2022,23525
17/01/2022,23500
18/01/2022,23650
19/01/2022,23250
20/01/2022,22850
21/01/2022,23500
24/01/2022,23400
25/01/2022,23150
26/01/2022,22775
27/01/2022,23250
28/01/2022,23250
31/01/2022,23125
2/2/2022,22925
3/2/2022,22825
4/2/2022,22500
7/2/2022,22600
8/2/2022,22175
9/2/2022,22675
10/2/2022,22800
11/2/2022,23050
14/02/2022,23450
15/02/2022,24175
16/02/2022,23800
17/02/2022,23725
18/02/2022,23925
21/02/2022,23500
22/02/2022,23475
23/02/2022,24000
24/02/2022,25200
25/02/2022,24900
1/3/2022,24850
2/3/2022,25525
4/3/2022,27075
7/3/2022,27350
8/3/2022,25700
9/3/2022,26400
10/3/2022,25950
11/3/2022,26700
14/03/2022,24850
15/03/2022,24475
16/03/2022,25000
17/03/2022,25250
18/03/2022,25425
21/03/2022,25350
22/03/2022,25550
23/03/2022,25725
24/03/2022,26600
25/03/2022,26325
28/03/2022,26600
29/03/2022,26025
30/03/2022,25875
31/03/2022,25550
1/4/2022,25925
4/4/2022,26775
5/4/2022,27200
6/4/2022,27450
7/4/2022,27150
8/4/2022,28600
11/4/2022,28450
12/4/2022,27950
13/04/2022,29275
14/04/2022,29800
18/04/2022,30000
19/04/2022,29600
20/04/2022,28350
21/04/2022,28125
22/04/2022,28300
25/04/2022,27625
26/04/2022,28750
27/04/2022,28900
28/04/2022,30275
9/5/2022,29225
10/5/2022,29625
11/5/2022,30225
12/5/2022,29300
13/05/2022,30225
17/05/2022,30075
18/05/2022,30300
19/05/2022,29975
20/05/2022,29900
23/05/2022,29650
24/05/2022,30300
25/05/2022,30175
27/05/2022,30400
30/05/2022,30250
31/05/2022,31300
2/6/2022,31625
3/6/2022,32600
6/6/2022,32175
7/6/2022,32825
8/6/2022,33050
9/6/2022,32400
10/6/2022,32200
13/06/2022,30675
14/06/2022,31550
15/06/2022,29750
16/06/2022,30000
17/06/2022,28800
20/06/2022,29000
21/06/2022,29150
22/06/2022,29200
23/06/2022,29275
24/06/2022,29275
27/06/2022,29200
28/06/2022,29800
29/06/2022,28525
30/06/2022,28400
1/7/2022,26500
4/7/2022,26525
5/7/2022,27975
6/7/2022,26800
7/7/2022,26775
8/7/2022,27450
11/7/2022,27225
12/7/2022,26925
13/07/2022,28275
14/07/2022,29800
15/07/2022,29025
18/07/2022,28850
19/07/2022,29100
20/07/2022,30175
21/07/2022,30000
22/07/2022,30075
25/07/2022,30575
26/07/2022,30600
27/07/2022,31100
28/07/2022,31300
29/07/2022,32300
1/8/2022,32175
2/8/2022,32875
3/8/2022,33950
4/8/2022,33200
5/8/2022,32500
8/8/2022,32400
9/8/2022,32375
10/8/2022,32350
11/8/2022,31900
12/8/2022,31600
15/08/2022,32500
16/08/2022,32400
18/08/2022,32000
19/08/2022,31650
22/08/2022,31800
23/08/2022,32125
24/08/2022,32625
25/08/2022,32950
26/08/2022,33100
29/08/2022,33000
30/08/2022,33325
31/08/2022,33850
1/9/2022,33275
2/9/2022,33900
5/9/2022,34350
6/9/2022,35500
7/9/2022,35075
8/9/2022,34400
9/9/2022,34300
12/9/2022,34500
13/09/2022,34350
14/09/2022,34000
15/09/2022,34900
16/09/2022,34325
19/09/2022,34300
20/09/2022,34150
21/09/2022,34325
22/09/2022,35100
23/09/2022,34000
26/09/2022,33300
27/09/2022,33400
28/09/2022,33000
29/09/2022,33125
30/09/2022,32825
3/10/2022,33000
4/10/2022,33800
5/10/2022,33075
6/10/2022,32850
7/10/2022,33000
10/10/2022,32300
11/10/2022,32200
12/10/2022,32350
13/10/2022,32200
14/10/2022,33750
17/10/2022,32900
18/10/2022,32000
19/10/2022,31800
20/10/2022,31825
21/10/2022,32000
24/10/2022,32375
25/10/2022,32000
26/10/2022,33200
27/10/2022,32750
28/10/2022,32250
31/10/2022,32300
1/11/2022,31450
2/11/2022,30700
3/11/2022,31000
4/11/2022,31275
7/11/2022,31275
8/11/2022,31175
9/11/2022,31000
10/11/2022,29400
11/11/2022,29000
14/11/2022,28700
15/11/2022,28650
16/11/2022,28750
17/11/2022,28625
18/11/2022,28800
21/11/2022,28800
22/11/2022,28950
23/11/2022,29625
24/11/2022,29975
25/11/2022,29850
28/11/2022,29750
29/11/2022,30700
30/11/2022,30800
1/12/2022,30675
2/12/2022,29225
5/12/2022,28500
6/12/2022,28100
7/12/2022,28050
8/12/2022,27300
9/12/2022,26125
12/12/2022,26875
13/12/2022,26825
14/12/2022,26850
15/12/2022,26525
16/12/2022,26550
19/12/2022,26850
20/12/2022,26650
21/12/2022,26625
22/12/2022,27000
23/12/2022,26875
26/12/2022,26400
27/12/2022,26625
28/12/2022,26175
29/12/2022,26275
30/12/2022,26075
2/1/2023,25800
3/1/2023,25900
4/1/2023,24150
5/1/2023,24675
6/1/2023,24975
9/1/2023,24700
10/1/2023,24950
11/1/2023,25075
12/1/2023,24950
13/01/2023,24150
16/01/2023,24225
17/01/2023,24325
18/01/2023,24750
19/01/2023,26250
20/01/2023,26775
24/01/2023,26125
25/01/2023,26050
26/01/2023,25250
27/01/2023,25575
30/01/2023,25250
31/01/2023,24550
1/2/2023,24725
2/2/2023,24100
3/2/2023,24000
6/2/2023,23925
7/2/2023,24900
8/2/2023,24800
9/2/2023,24500
10/2/2023,24500
13/02/2023,24625
14/02/2023,24750
15/02/2023,24875
16/02/2023,24650
17/02/2023,24625
20/02/2023,24300
21/02/2023,24000
22/02/2023,24325
23/02/2023,24700
24/02/2023,24950
27/02/2023,25175
28/02/2023,27900
1/3/2023,27575
2/3/2023,28325
3/3/2023,28125
6/3/2023,27650
7/3/2023,26825
8/3/2023,26400
9/3/2023,27025
10/3/2023,26825
13/03/2023,28075
14/03/2023,27100
15/03/2023,27250
16/03/2023,26925
17/03/2023,28450
20/03/2023,27700
21/03/2023,27475
24/03/2023,27675
27/03/2023,27800
28/03/2023,28575
29/03/2023,29125
30/03/2023,28975
31/03/2023,29100
3/4/2023,28850
4/4/2023,29625
5/4/2023,29800
6/4/2023,29800
10/4/2023,30200
11/4/2023,30400
12/4/2023,31250
13/04/2023,31050
14/04/2023,30225
17/04/2023,30500
18/04/2023,31075
26/04/2023,31400
27/04/2023,31075
28/04/2023,28900
2/5/2023,26900
3/5/2023,25025
4/5/2023,24500
5/5/2023,24150
8/5/2023,25000
9/5/2023,25275
10/5/2023,25275
11/5/2023,24825
12/5/2023,24800
15/05/2023,24500
16/05/2023,24450
17/05/2023,24025
19/05/2023,23300
22/05/2023,23875
23/05/2023,24500
24/05/2023,24600
25/05/2023,23500
26/05/2023,23075
29/05/2023,22875
30/05/2023,22500
31/05/2023,22225
5/6/2023,22850
6/6/2023,23200
7/6/2023,22850
8/6/2023,23325
9/6/2023,23075
12/6/2023,23525
13/06/2023,22975
14/06/2023,22975
15/06/2023,23150
16/06/2023,22900
19/06/2023,23150
20/06/2023,23125
21/06/2023,23350
22/06/2023,23525
23/06/2023,23375
26/06/2023,23275
27/06/2023,23275
3/7/2023,23050
4/7/2023,23100
5/7/2023,23700
6/7/2023,24050
7/7/2023,23750
10/7/2023,24100
11/7/2023,24475
12/7/2023,24000
13/07/2023,24150
14/07/2023,24150
17/07/2023,24225
18/07/2023,24250
20/07/2023,24375
21/07/2023,24500
24/07/2023,25400
25/07/2023,25400
26/07/2023,26400
27/07/2023,26375
28/07/2023,26650
31/07/2023,27525
1/8/2023,27525
2/8/2023,26725
3/8/2023,27150
4/8/2023,27325
7/8/2023,27425
8/8/2023,27525
9/8/2023,27750
10/8/2023,27600
11/8/2023,27100
14/08/2023,27450
15/08/2023,27375
16/08/2023,27500
18/08/2023,26800
21/08/2023,27075
22/08/2023,27600
23/08/2023,27875
24/08/2023,26700
25/08/2023,26050
28/08/2023,26400
29/08/2023,26350
30/08/2023,26150
31/08/2023,26000
1/9/2023,26350
4/9/2023,26825
5/9/2023,27200
6/9/2023,27400
7/9/2023,27150
8/9/2023,27300
11/9/2023,26900
12/9/2023,27075
13/09/2023,27175
14/09/2023,27400
15/09/2023,28425
18/09/2023,28100
19/09/2023,28325
20/09/2023,28500
21/09/2023,28325
22/09/2023,28350
25/09/2023,28250
26/09/2023,27750
27/09/2023,28300
29/09/2023,28250
2/10/2023,27925
3/10/2023,27000
4/10/2023,26575
5/10/2023,26150
6/10/2023,26400
9/10/2023,26700
10/10/2023,26875
11/10/2023,26275
12/10/2023,25875
13/10/2023,26075
16/10/2023,26450
17/10/2023,26375
18/10/2023,26300
19/10/2023,26025
20/10/2023,25825
23/10/2023,25000
24/10/2023,25250
25/10/2023,26325
26/10/2023,26175
27/10/2023,25525
30/10/2023,24400
31/10/2023,25125
1/11/2023,24100
2/11/2023,23725
3/11/2023,23775
6/11/2023,23750
7/11/2023,23375
8/11/2023,22800
9/11/2023,22875
10/11/2023,23100
13/11/2023,23250
14/11/2023,23250
15/11/2023,23400
16/11/2023,23450
17/11/2023,22875
20/11/2023,22950
21/11/2023,22775
22/11/2023,22325
23/11/2023,22525
24/11/2023,22625
27/11/2023,22450
28/11/2023,22500
29/11/2023,22450
30/11/2023,21900
1/12/2023,22150
4/12/2023,22425
5/12/2023,22050
6/12/2023,21625
7/12/2023,21700
8/12/2023,22300
11/12/2023,21825
12/12/2023,21850
13/12/2023,20925
14/12/2023,21450
15/12/2023,21275
18/12/2023,21800
19/12/2023,21825
20/12/2023,21800
21/12/2023,22000
22/12/2023,22025
27/12/2023,22425
28/12/2023,22700
29/12/2023,22625
2/1/2024,23475
3/1/2024,23225
4/1/2024,23275
5/1/2024,23250
8/1/2024,23025
9/1/2024,23100
10/1/2024,23300
11/1/2024,23300
12/1/2024,23900
15/01/2024,24725
16/01/2024,24600
17/01/2024,24225
18/01/2024,24100
19/01/2024,24075
22/01/2024,23250
23/01/2024,22700
24/01/2024,22550
25/01/2024,23125
26/01/2024,22975
29/01/2024,23325
30/01/2024,22850
31/01/2024,22950
1/2/2024,22800
2/2/2024,22850
5/2/2024,22675
6/2/2024,22800
7/2/2024,22900
12/2/2024,23225
13/02/2024,23150
15/02/2024,23200
16/02/2024,23250
19/02/2024,22950
20/02/2024,22900
21/02/2024,23025
22/02/2024,23125
23/02/2024,22800
26/02/2024,23000
27/02/2024,23850
28/02/2024,23850
29/02/2024,23525
1/3/2024,23725
4/3/2024,24000
5/3/2024,24125
6/3/2024,24325
7/3/2024,24000
8/3/2024,24175
13/03/2024,23525
14/03/2024,24125
15/03/2024,24175
18/03/2024,24275
19/03/2024,24375
20/03/2024,24550
21/03/2024,24775
22/03/2024,24600
25/03/2024,24550
26/03/2024,24300
27/03/2024,24600
28/03/2024,24175
1/4/2024,24025
2/4/2024,24900
3/4/2024,25250
4/4/2024,25050
5/4/2024,25250
16/04/2024,26250
17/04/2024,25575
18/04/2024,25525
19/04/2024,25350
22/04/2024,25300
23/04/2024,24950
24/04/2024,24850
25/04/2024,24250
26/04/2024,24150
29/04/2024,24875
30/04/2024,24825
2/5/2024,24300
3/5/2024,23950
6/5/2024,22400
7/5/2024,22250
8/5/2024,22100
13/05/2024,22200
14/05/2024,22500
15/05/2024,22250
16/05/2024,22150
17/05/2024,22300
20/05/2024,22850
21/05/2024,22425
22/05/2024,22600
27/05/2024,22625
28/05/2024,22475
29/05/2024,22525
30/05/2024,22275
31/05/2024,22075
3/6/2024,22975
4/6/2024,22975
5/6/2024,22575
6/6/2024,22575
7/6/2024,22800
10/6/2024,22325
11/6/2024,21850
12/6/2024,22000
13/06/2024,22025
14/06/2024,21225
19/06/2024,21400
20/06/2024,22050
21/06/2024,21625
24/06/2024,21725
25/06/2024,21625
26/06/2024,21750
27/06/2024,21750
28/06/2024,21975
1/7/2024,22125
2/7/2024,22300
3/7/2024,23400
4/7/2024,23700
5/7/2024,23800
8/7/2024,24000
9/7/2024,23675
10/7/2024,23550
11/7/2024,23500
12/7/2024,23500
15/07/2024,23750
16/07/2024,23800
17/07/2024,23800
18/07/2024,24350
19/07/2024,24650
22/07/2024,25300
23/07/2024,24850
24/07/2024,24825
25/07/2024,24900
26/07/2024,24975
29/07/2024,24675
30/07/2024,25000
31/07/2024,25800
1/8/2024,25550
2/8/2024,25650
5/8/2024,24425
6/8/2024,24150
7/8/2024,24725
8/8/2024,24625
9/8/2024,24700
12/8/2024,25200
13/08/2024,25025
14/08/2024,25050
15/08/2024,24800
16/08/2024,25075
19/08/2024,25100
20/08/2024,25175
21/08/2024,25150
22/08/2024,26225
23/08/2024,26925
26/08/2024,26950
27/08/2024,27250
28/08/2024,27700
29/08/2024,27325
30/08/2024,27050
2/9/2024,27900
3/9/2024,27775
4/9/2024,27650
5/9/2024,27525
6/9/2024,27050
9/9/2024,27250
10/9/2024,26700
11/9/2024,26225
12/9/2024,26350
13/09/2024,26350
17/09/2024,26675
18/09/2024,26725
19/09/2024,26625
20/09/2024,26925
23/09/2024,27125
24/09/2024,27375
25/09/2024,27450
26/09/2024,27300
27/09/2024,27700
30/09/2024,27150
1/10/2024,27450
2/10/2024,27250
3/10/2024,27225
4/10/2024,27275
7/10/2024,27075
8/10/2024,26425
9/10/2024,26600
10/10/2024,25900
11/10/2024,26150
14/10/2024,26025
15/10/2024,25775
16/10/2024,26325
17/10/2024,26725
18/10/2024,26725
21/10/2024,26725
22/10/2024,27075
23/10/2024,27025
24/10/2024,26875
25/10/2024,26800
28/10/2024,26800
29/10/2024,26350
30/10/2024,26425
31/10/2024,27450
